GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_023E,S0101_C01_007E,S0101_C01_008E,S0101_C01_030E,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_023E,S0101_C03_007E,S0101_C03_008E,,S0101_C03_030E,S0101_C05_001E,S0101_C05_002E,S0101_C05_020E,S0101_C05_021E,S0101_C05_023E,S0101_C05_007E,S0101_C05_008E,,S0101_C05_030E
Geography,Geographic Area Name,Estimate!!Total!!Total population,Estimate!!Total!!Total population!!AGE!!Under 5 years,Estimate!!Total!!Total population!!SELECTED AGE CATEGORIES!!5 to 14 years,Estimate!!Total!!Total population!!SELECTED AGE CATEGORIES!!15 to 17 years,Estimate!!Total!!Total population!!SELECTED AGE CATEGORIES!!18 to 24 years,Estimate!!Total!!Total population!!AGE!!25 to 29 years,Estimate!!Total!!Total population!!AGE!!30 to 34 years,Estimate!!Total!!Total population!!SELECTED AGE CATEGORIES!!65 years and over,Estimate!!Male!!Total population,Estimate!!Male!!Total population!!AGE!!Under 5 years,Estimate!!Male!!Total population!!SELECTED AGE CATEGORIES!!5 to 14 years,Estimate!!Male!!Total population!!SELECTED AGE CATEGORIES!!15 to 17 years,Estimate!!Male!!Total population!!SELECTED AGE CATEGORIES!!18 to 24 years,Estimate!!Male!!Total population!!AGE!!25 to 29 years,Estimate!!Male!!Total population!!AGE!!30 to 34 years,,Estimate!!Male!!Total population!!SELECTED AGE CATEGORIES!!65 years and over,Estimate!!Female!!Total population,Estimate!!Female!!Total population!!AGE!!Under 5 years,Estimate!!Female!!Total population!!SELECTED AGE CATEGORIES!!5 to 14 years,Estimate!!Female!!Total population!!SELECTED AGE CATEGORIES!!15 to 17 years,Estimate!!Female!!Total population!!SELECTED AGE CATEGORIES!!18 to 24 years,Estimate!!Female!!Total population!!AGE!!25 to 29 years,Estimate!!Female!!Total population!!AGE!!30 to 34 years,,Estimate!!Female!!Total population!!SELECTED AGE CATEGORIES!!65 years and over
0500000US01065,"Hale County, Alabama",14887,971,1873,637,1335,883,804,2717,7019,519,951,301,647,436,376,,1188,7868,452,922,336,688,447,428,,1529
0500000US01067,"Henry County, Alabama",17124,933,2007,647,1370,824,828,3696,8232,447,1053,323,721,432,368,,1624,8892,486,954,324,649,392,460,,2072
0500000US01069,"Houston County, Alabama",104352,6340,13703,4343,8268,6873,6686,17615,50029,3293,7093,2201,4121,3300,3228,,7588,54323,3047,6610,2142,4147,3573,3458,,10027
0500000US01071,"Jackson County, Alabama",52094,2793,6323,2043,3710,3070,2939,9972,25536,1550,3259,1028,1913,1594,1438,,4414,26558,1243,3064,1015,1797,1476,1501,,5558
0500000US01073,"Jefferson County, Alabama",659892,42537,84079,25042,59502,49164,46029,99146,312348,21689,42773,12712,29348,23530,21885,,40852,347544,20848,41306,12330,30154,25634,24144,,58294
0500000US01075,"Lamar County, Alabama",13933,699,1813,553,975,702,770,2938,6800,378,927,295,530,340,339,,1268,7133,321,886,258,445,362,431,,1670
0500000US01077,"Lauderdale County, Alabama",92585,4736,10415,3371,10634,5710,5186,17876,44315,2486,5261,1640,5075,2955,2559,,7724,48270,2250,5154,1731,5559,2755,2627,,10152
0500000US01079,"Lawrence County, Alabama",33171,1855,4196,1181,2544,2057,1912,5787,16003,829,2046,596,1280,989,1002,,2541,17168,1026,2150,585,1264,1068,910,,3246
0500000US01081,"Lee County, Alabama",159287,9431,19050,5721,30097,12368,10499,17739,78372,4741,9809,2849,15455,6323,5060,,7935,80915,4690,9241,2872,14642,6045,5439,,9804
0500000US01083,"Limestone County, Alabama",93052,5223,12128,4061,7346,5713,6335,13723,46427,2613,6060,2047,3824,2975,3209,,6085,46625,2610,6068,2014,3522,2738,3126,,7638
0500000US01085,"Lowndes County, Alabama",10236,634,1299,397,850,669,588,1828,4830,373,558,221,427,305,306,,777,5406,261,741,176,423,364,282,,1051
0500000US01087,"Macon County, Alabama",19054,936,1859,616,3508,1125,934,3542,8790,493,934,328,1565,540,450,,1491,10264,443,925,288,1943,585,484,,2051
0500000US01089,"Madison County, Alabama",357560,20902,44167,14126,34580,25452,24051,51308,174665,10657,22490,7150,17567,12779,12030,,22416,182895,10245,21677,6976,17013,12673,12021,,28892
0500000US01091,"Marengo County, Alabama",19538,969,2706,793,1547,1305,938,3690,9446,603,1458,409,729,688,376,,1596,10092,366,1248,384,818,617,562,,2094
0500000US01093,"Marion County, Alabama",29965,1539,3570,1207,2295,1738,1563,6219,14898,765,1916,654,1164,886,772,,2737,15067,774,1654,553,1131,852,791,,3482
0500000US01095,"Marshall County, Alabama",95145,6536,13139,3979,7847,6032,5626,15941,46977,3331,6795,2100,4163,3059,2868,,7003,48168,3205,6344,1879,3684,2973,2758,,8938
0500000US01097,"Mobile County, Alabama",414659,26969,54440,16928,38623,30228,26982,63650,197928,13504,27776,8563,19171,14532,12620,,27241,216731,13465,26664,8365,19452,15696,14362,,36409
0500000US01099,"Monroe County, Alabama",21512,1266,2701,953,1836,1187,1052,4060,10230,692,1415,489,923,546,476,,1789,11282,574,1286,464,913,641,576,,2271
0500000US01101,"Montgomery County, Alabama",226941,15315,29538,8816,23230,17390,15605,32183,107354,7797,14932,4460,11585,8433,7439,,13437,119587,7518,14606,4356,11645,8957,8166,,18746
0500000US01103,"Morgan County, Alabama",119122,7059,15345,4980,9477,7463,7160,19865,58660,3646,7920,2499,4910,3778,3659,,8599,60462,3413,7425,2481,4567,3685,3501,,11266
0500000US01105,"Perry County, Alabama",9486,514,1164,391,1602,244,390,1764,4436,314,538,188,841,107,187,,721,5050,200,626,203,761,137,203,,1043
0500000US01107,"Pickens County, Alabama",20298,1034,2183,785,1731,1330,1315,3729,9708,549,1131,397,926,607,655,,1624,10590,485,1052,388,805,723,660,,2105
0500000US01109,"Pike County, Alabama",33403,1861,3608,1070,7606,2330,1643,4886,16027,942,1902,524,3591,1261,798,,2173,17376,919,1706,546,4015,1069,845,,2713
0500000US01111,"Randolph County, Alabama",22574,1290,2732,892,1922,1192,1235,4512,10989,661,1412,498,870,648,632,,2003,11585,629,1320,394,1052,544,603,,2509
0500000US01113,"Russell County, Alabama",58213,4258,7831,2269,4905,4801,4102,7776,28124,2101,4011,1155,2430,2410,2016,,3193,30089,2157,3820,1114,2475,2391,2086,,4583
0500000US01115,"St. Clair County, Alabama",87306,5241,11337,3420,6610,5466,5827,13891,43755,2742,5954,1834,3385,2831,2837,,6294,43551,2499,5383,1586,3225,2635,2990,,7597
0500000US01117,"Shelby County, Alabama",211261,12500,28904,9207,17228,12672,13634,30125,102478,6200,14735,4749,8545,6167,6562,,13424,108783,6300,14169,4458,8683,6505,7072,,16701
0500000US01119,"Sumter County, Alabama",12985,702,1354,466,2605,662,492,2198,6014,386,671,295,1218,297,192,,877,6971,316,683,171,1387,365,300,,1321
0500000US01121,"Talladega County, Alabama",80565,4301,9836,3211,7095,5143,4706,13757,39156,2220,4918,1624,3500,2514,2305,,6112,41409,2081,4918,1587,3595,2629,2401,,7645
0500000US01123,"Tallapoosa County, Alabama",40636,2211,4867,1496,3480,2167,2123,8274,19517,1145,2342,746,1972,959,1012,,3761,21119,1066,2525,750,1508,1208,1111,,4513
0500000US01125,"Tuscaloosa County, Alabama",206213,12348,23669,7159,35483,17215,13204,25685,99539,6321,12061,3639,17182,8615,6511,,11023,106674,6027,11608,3520,18301,8600,6693,,14662
0500000US01127,"Walker County, Alabama",64493,3986,7839,2528,5166,3953,3636,12024,31506,2060,4032,1342,2639,2020,1829,,5252,32987,1926,3807,1186,2527,1933,1807,,6772
0500000US01129,"Washington County, Alabama",16643,616,2311,776,1471,756,940,3038,8420,299,1172,485,777,442,471,,1386,8223,317,1139,291,694,314,469,,1652
0500000US01131,"Wilcox County, Alabama",10809,666,1427,549,963,649,512,1985,5134,333,714,280,533,296,223,,859,5675,333,713,269,430,353,289,,1126
0500000US01133,"Winston County, Alabama",23875,1246,2846,900,1699,1273,1311,5027,11840,661,1436,448,869,643,703,,2269,12035,585,1410,452,830,630,608,,2758
0500000US02013,"Aleutians East Borough, Alaska",3425,108,272,108,300,277,216,302,1989,48,164,41,185,197,119,,141,1436,60,108,67,115,80,97,,161
0500000US02016,"Aleutians West Census Area, Alaska",5750,240,599,124,680,493,505,334,3432,118,280,68,426,275,323,,163,2318,122,319,56,254,218,182,,171
0500000US02020,"Anchorage Municipality, Alaska",296112,21766,39757,11674,30921,27102,24461,29492,151144,11095,20483,6057,17295,14102,12595,,13825,144968,10671,19274,5617,13626,13000,11866,,15667
0500000US02050,"Bethel Census Area, Alaska",18040,1863,3557,1027,1916,1501,1240,1284,9381,955,1841,542,967,766,630,,628,8659,908,1716,485,949,735,610,,656
0500000US02060,"Bristol Bay Borough, Alaska",890,52,110,32,51,52,39,85,526,30,53,17,40,31,16,,54,364,22,57,15,11,21,23,,31
0500000US02068,"Denali Borough, Alaska",2232,66,140,51,374,123,146,162,1117,39,96,19,188,59,42,,99,1115,27,44,32,186,64,104,,63
0500000US02070,"Dillingham Census Area, Alaska",4975,478,824,234,537,392,336,430,2573,209,423,115,270,190,187,,232,2402,269,401,119,267,202,149,,198
0500000US02090,"Fairbanks North Star Borough, Alaska",99653,7897,12876,3382,13660,10178,8137,9124,53846,4108,6626,1753,8606,5747,4323,,4658,45807,3789,6250,1629,5054,4431,3814,,4466
0500000US02100,"Haines Borough, Alaska",2518,159,326,73,88,148,153,614,1335,66,184,9,50,73,132,,367,1183,93,142,64,38,75,21,,247
0500000US02105,"Hoonah-Angoon Census Area, Alaska",2132,102,194,34,122,112,114,415,1095,56,62,17,75,54,64,,220,1037,46,132,17,47,58,50,,195
0500000US02110,"Juneau City and Borough, Alaska",32330,1901,3841,1240,2869,2526,2322,3877,16517,985,1986,651,1519,1282,1258,,1843,15813,916,1855,589,1350,1244,1064,,2034
0500000US02122,"Kenai Peninsula Borough, Alaska",58220,3652,7351,2276,4664,3632,3630,9092,30314,1824,3764,1162,2568,1986,1876,,4746,27906,1828,3587,1114,2096,1646,1754,,4346
0500000US02130,"Ketchikan Gateway Borough, Alaska",13804,840,1713,527,1144,938,922,1950,7060,417,836,277,621,504,469,,998,6744,423,877,250,523,434,453,,952
0500000US02150,"Kodiak Island Borough, Alaska",13649,1077,1939,558,1291,1204,1068,1248,7281,498,1085,275,803,576,587,,607,6368,579,854,283,488,628,481,,641
0500000US02158,"Kusilvak Census Area, Alaska",8198,1086,1761,473,931,725,537,456,4388,564,937,239,478,403,304,,206,3810,522,824,234,453,322,233,,250
0500000US02164,"Lake and Peninsula Borough, Alaska",1375,97,204,72,152,104,95,109,710,47,79,36,92,36,49,,47,665,50,125,36,60,68,46,,62
0500000US02170,"Matanuska-Susitna Borough, Alaska",103464,7526,15905,4671,8941,7148,7503,11030,53912,3806,8250,2447,4874,3855,3917,,5588,49552,3720,7655,2224,4067,3293,3586,,5442
0500000US02180,"Nome Census Area, Alaska",9925,957,1926,521,1046,814,681,742,5240,493,984,266,570,429,361,,396,4685,464,942,255,476,385,320,,346
0500000US02185,"North Slope Borough, Alaska",9797,813,1375,352,747,680,988,627,6116,420,720,201,421,389,680,,357,3681,393,655,151,326,291,308,,270
0500000US02188,"Northwest Arctic Borough, Alaska",7734,810,1516,394,828,699,524,596,4156,419,785,202,432,375,289,,267,3578,391,731,192,396,324,235,,329
0500000US02195,"Petersburg Borough, Alaska",3255,206,414,114,386,161,159,701,1649,120,169,75,235,100,49,,343,1606,86,245,39,151,61,110,,358
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",6474,394,894,250,464,403,383,960,3514,198,475,131,261,210,198,,542,2960,196,419,119,203,193,185,,418
0500000US02220,"Sitka City and Borough, Alaska",8738,412,1187,340,657,667,634,1268,4471,189,650,203,349,331,323,,607,4267,223,537,137,308,336,311,,661
0500000US02230,"Skagway Municipality, Alaska",1061,66,85,34,67,80,127,120,555,20,46,12,37,55,59,,75,506,46,39,22,30,25,68,,45
0500000US02240,"Southeast Fairbanks Census Area, Alaska",6876,509,1074,283,555,463,460,886,3779,235,548,147,303,276,259,,501,3097,274,526,136,252,187,201,,385
0500000US02261,"Valdez-Cordova Census Area, Alaska",9301,582,1312,305,637,638,785,1152,4898,361,582,195,412,285,364,,657,4403,221,730,110,225,353,421,,495
0500000US02275,"Wrangell City and Borough, Alaska",2484,116,260,117,116,139,124,548,1302,51,127,81,61,44,70,,305,1182,65,133,36,55,95,54,,243
0500000US02282,"Yakutat City and Borough, Alaska",689,62,92,33,51,60,37,85,369,35,30,13,25,27,21,,51,320,27,62,20,26,33,16,,34
0500000US02290,"Yukon-Koyukuk Census Area, Alaska",5415,403,845,250,456,391,343,739,2910,199,446,125,243,214,186,,414,2505,204,399,125,213,177,157,,325
0500000US04001,"Apache County, Arizona",71522,4908,11361,3562,7265,4738,4143,10420,35240,2400,5611,1671,3635,2546,2143,,4755,36282,2508,5750,1891,3630,2192,2000,,5665
0500000US04003,"Cochise County, Arizona",126279,7645,15529,4622,11016,8178,7853,26550,64135,3820,7895,2355,6160,4602,4257,,12744,62144,3825,7634,2267,4856,3576,3596,,13806
0500000US04005,"Coconino County, Arizona",140217,7860,16618,5169,28451,10642,8613,16259,68918,4013,8384,2635,13167,5514,4442,,7754,71299,3847,8234,2534,15284,5128,4171,,8505
0500000US04007,"Gila County, Arizona",53400,3039,6075,1735,3596,2682,2506,14783,26370,1530,3109,883,1850,1320,1319,,7146,27030,1509,2966,852,1746,1362,1187,,7637
0500000US04009,"Graham County, Arizona",37879,2819,5746,1768,4015,3007,2715,5012,20330,1437,2927,871,2293,1746,1652,,2334,17549,1382,2819,897,1722,1261,1063,,2678
0500000US04011,"Greenlee County, Arizona",9504,697,1495,447,910,688,694,1155,5064,430,777,353,472,339,379,,542,4440,267,718,94,438,349,315,,613
0500000US04012,"La Paz County, Arizona",20701,961,1906,546,1378,908,860,7847,10677,496,1022,355,740,436,444,,4132,10024,465,884,191,638,472,416,,3715
0500000US04013,"Maricopa County, Arizona",4253913,279161,586522,176562,400177,318020,297980,615277,2104145,143012,298966,90124,205542,162034,151191,,277277,2149768,136149,287556,86438,194635,155986,146789,,338000
0500000US04015,"Mohave County, Arizona",206064,9137,21222,6525,13292,10750,9978,59337,104047,4736,10704,3318,7160,5733,5263,,29593,102017,4401,10518,3207,6132,5017,4715,,29744
0500000US04017,"Navajo County, Arizona",108705,7889,16743,5048,9372,7187,6139,18351,54533,4000,8492,2626,4865,3964,3218,,8642,54172,3889,8251,2422,4507,3223,2921,,9709
0500000US04019,"Pima County, Arizona",1019722,59040,121889,37519,122847,66403,61401,190252,501879,30075,62084,19046,62679,34841,31624,,86255,517843,28965,59805,18473,60168,31562,29777,,103997
0500000US04021,"Pinal County, Arizona",419721,24845,57107,16152,33367,26767,28738,80907,219048,12627,29136,8211,19280,15407,16184,,39157,200673,12218,27971,7941,14087,11360,12554,,41750
0500000US04023,"Santa Cruz County, Arizona",46584,3342,7186,2344,4484,2563,2361,7891,22285,1636,3595,1170,2277,1332,1117,,3656,24299,1706,3591,1174,2207,1231,1244,,4235
0500000US04025,"Yavapai County, Arizona",224645,9547,21380,6844,15061,10463,10104,66850,109795,4956,10880,3529,8134,5435,5199,,32005,114850,4591,10500,3315,6927,5028,4905,,34845
0500000US04027,"Yuma County, Arizona",207829,15212,29320,8739,23739,15363,13367,37429,106973,7813,14974,4409,13865,8563,7313,,17922,100856,7399,14346,4330,9874,6800,6054,,19507
0500000US05001,"Arkansas County, Arkansas",18124,1207,2191,778,1470,1049,989,3342,8733,564,1103,471,740,468,459,,1481,9391,643,1088,307,730,581,530,,1861
0500000US05003,"Ashley County, Arkansas",20537,1247,2758,776,1824,1085,887,3980,10013,655,1407,464,1041,426,465,,1804,10524,592,1351,312,783,659,422,,2176
0500000US05005,"Baxter County, Arkansas",41219,1721,4215,1290,2347,1968,1978,12650,19992,886,2136,721,1257,963,965,,5930,21227,835,2079,569,1090,1005,1013,,6720
0500000US05007,"Benton County, Arkansas",258980,18379,39608,11301,20854,18421,19812,33925,128399,9497,20200,5655,10442,9325,10019,,15217,130581,8882,19408,5646,10412,9096,9793,,18708
0500000US05009,"Boone County, Arkansas",37288,2288,4769,1456,2824,2237,2051,7491,18350,1202,2361,752,1558,1165,1017,,3412,18938,1086,2408,704,1266,1072,1034,,4079
0500000US05011,"Bradley County, Arkansas",10948,682,1505,411,856,632,553,2014,5214,303,790,186,448,282,266,,875,5734,379,715,225,408,350,287,,1139
0500000US05013,"Calhoun County, Arkansas",5202,305,542,190,415,317,287,1082,2607,115,288,109,203,188,167,,489,2595,190,254,81,212,129,120,,593
0500000US05015,"Carroll County, Arkansas",27887,1557,3486,1089,2109,1420,1463,6102,13897,791,1776,522,1169,693,710,,2940,13990,766,1710,567,940,727,753,,3162
0500000US05017,"Chicot County, Arkansas",10826,651,1406,399,843,631,559,2112,5266,335,666,154,507,350,309,,860,5560,316,740,245,336,281,250,,1252
0500000US05019,"Clark County, Arkansas",22385,1186,2352,728,4944,1251,862,3593,10628,620,1183,369,2325,618,420,,1550,11757,566,1169,359,2619,633,442,,2043
0500000US05021,"Clay County, Arkansas",15061,841,1886,589,1163,831,784,3139,7414,396,981,303,606,419,371,,1384,7647,445,905,286,557,412,413,,1755
0500000US05023,"Cleburne County, Arkansas",25230,1159,2769,871,1676,1158,1273,6697,12472,589,1433,450,951,595,641,,3122,12758,570,1336,421,725,563,632,,3575
0500000US05025,"Cleveland County, Arkansas",8226,437,1100,325,668,369,464,1650,4138,255,603,172,341,184,235,,764,4088,182,497,153,327,185,229,,886
0500000US05027,"Columbia County, Arkansas",23892,1428,2731,906,4107,1380,1139,4035,11444,756,1400,479,2068,617,579,,1709,12448,672,1331,427,2039,763,560,,2326
0500000US05029,"Conway County, Arkansas",20906,1238,2725,821,1530,1280,1202,3931,10182,561,1368,456,810,622,614,,1778,10724,677,1357,365,720,658,588,,2153
0500000US05031,"Craighead County, Arkansas",105701,7387,14480,4328,11794,8823,7398,14104,51528,3830,7457,2320,6023,4313,3638,,5950,54173,3557,7023,2008,5771,4510,3760,,8154
0500000US05033,"Crawford County, Arkansas",62472,3877,8851,2758,5031,3952,3715,10068,30761,2012,4470,1431,2515,1990,1764,,4551,31711,1865,4381,1327,2516,1962,1951,,5517
0500000US05035,"Crittenden County, Arkansas",49013,3743,7394,2310,4476,3343,3124,6495,23271,1911,3757,1161,2249,1565,1424,,2772,25742,1832,3637,1149,2227,1778,1700,,3723
0500000US05037,"Cross County, Arkansas",16998,1118,2250,715,1438,919,908,3052,8200,575,1189,341,723,429,440,,1310,8798,543,1061,374,715,490,468,,1742
0500000US05039,"Dallas County, Arkansas",7432,368,914,414,468,471,341,1580,3618,169,542,159,181,303,191,,672,3814,199,372,255,287,168,150,,908
0500000US05041,"Desha County, Arkansas",11887,758,1768,528,913,721,654,2156,5623,404,913,242,440,333,280,,931,6264,354,855,286,473,388,374,,1225
0500000US05043,"Drew County, Arkansas",18502,1122,2188,713,2751,1083,1108,3091,9033,668,1136,318,1483,460,538,,1336,9469,454,1052,395,1268,623,570,,1755
0500000US05045,"Faulkner County, Arkansas",122416,7728,16152,4846,18903,9202,8317,14488,59911,3968,8254,2587,9116,4538,4204,,6335,62505,3760,7898,2259,9787,4664,4113,,8153
0500000US05047,"Franklin County, Arkansas",17780,1001,2329,842,1534,992,936,3361,8675,494,1173,418,838,457,460,,1497,9105,507,1156,424,696,535,476,,1864
0500000US05049,"Fulton County, Arkansas",12139,577,1446,464,823,527,585,3071,6048,294,758,258,455,257,293,,1461,6091,283,688,206,368,270,292,,1610
0500000US05051,"Garland County, Arkansas",98296,5295,11195,3573,7265,5750,5307,22442,47182,2755,5640,1632,3735,2829,2691,,10011,51114,2540,5555,1941,3530,2921,2616,,12431
0500000US05053,"Grant County, Arkansas",18086,973,2377,799,1443,1105,1016,3116,8870,468,1143,409,762,547,511,,1442,9216,505,1234,390,681,558,505,,1674
0500000US05055,"Greene County, Arkansas",44623,2895,6196,1900,3927,2997,2691,6946,21912,1550,2998,946,2100,1515,1304,,3063,22711,1345,3198,954,1827,1482,1387,,3883
0500000US05057,"Hempstead County, Arkansas",22018,1609,3198,908,1913,1124,1109,3873,10494,720,1598,536,978,488,560,,1686,11524,889,1600,372,935,636,549,,2187
0500000US05059,"Hot Spring County, Arkansas",33520,1674,4102,1231,2539,2297,2177,6148,17418,919,2124,734,1402,1301,1310,,2749,16102,755,1978,497,1137,996,867,,3399
0500000US05061,"Howard County, Arkansas",13389,930,1943,578,1070,722,812,2338,6440,432,1009,277,461,337,416,,1042,6949,498,934,301,609,385,396,,1296
0500000US05063,"Independence County, Arkansas",37264,2405,5009,1483,3216,2206,2285,6398,18092,1190,2554,759,1610,1069,1194,,2737,19172,1215,2455,724,1606,1137,1091,,3661
0500000US05065,"Izard County, Arkansas",13559,665,1386,410,972,672,667,3380,7018,271,704,219,571,400,378,,1602,6541,394,682,191,401,272,289,,1778
0500000US05067,"Jackson County, Arkansas",17225,973,1963,537,1429,1257,1373,2985,8512,526,997,273,780,650,573,,1303,8713,447,966,264,649,607,800,,1682
0500000US05069,"Jefferson County, Arkansas",70424,4273,8686,2813,7256,4845,4303,11468,34906,2202,4510,1476,3700,2558,2259,,4986,35518,2071,4176,1337,3556,2287,2044,,6482
0500000US05071,"Johnson County, Arkansas",26291,1702,3637,1049,2619,1565,1470,4209,12976,865,1815,494,1310,773,695,,1937,13315,837,1822,555,1309,792,775,,2272
0500000US05073,"Lafayette County, Arkansas",6915,374,718,272,574,367,338,1578,3381,215,378,153,300,185,173,,713,3534,159,340,119,274,182,165,,865
0500000US05075,"Lawrence County, Arkansas",16669,916,2109,705,1663,966,878,3206,8270,474,1116,394,830,503,458,,1435,8399,442,993,311,833,463,420,,1771
0500000US05077,"Lee County, Arkansas",9398,486,964,323,839,689,648,1731,5309,247,491,177,502,468,466,,762,4089,239,473,146,337,221,182,,969
0500000US05079,"Lincoln County, Arkansas",13695,546,1381,447,1122,1299,1062,2002,8590,289,671,314,845,920,800,,915,5105,257,710,133,277,379,262,,1087
0500000US05081,"Little River County, Arkansas",12417,724,1542,482,878,609,743,2535,6090,429,846,235,413,279,436,,1160,6327,295,696,247,465,330,307,,1375
0500000US05083,"Logan County, Arkansas",21757,1260,2655,910,1649,1342,1111,4184,10643,648,1287,523,873,578,514,,1946,11114,612,1368,387,776,764,597,,2238
0500000US05085,"Lonoke County, Arkansas",72206,4933,10617,3324,5809,5225,5176,9272,35667,2552,5511,1638,3060,2573,2633,,4099,36539,2381,5106,1686,2749,2652,2543,,5173
0500000US05087,"Madison County, Arkansas",16076,1031,1992,788,1229,873,876,2962,8038,513,1043,406,668,428,445,,1379,8038,518,949,382,561,445,431,,1583
0500000US05089,"Marion County, Arkansas",16438,740,1791,518,931,718,715,4496,7990,367,858,276,461,361,349,,2157,8448,373,933,242,470,357,366,,2339
0500000US05091,"Miller County, Arkansas",43759,2861,5764,1808,3575,3011,2902,7000,21476,1436,3035,960,1980,1512,1403,,2988,22283,1425,2729,848,1595,1499,1499,,4012
0500000US05093,"Mississippi County, Arkansas",42831,3090,6314,1996,3909,2930,2655,6028,20876,1591,3258,1016,2011,1472,1308,,2613,21955,1499,3056,980,1898,1458,1347,,3415
0500000US05095,"Monroe County, Arkansas",7249,434,786,256,664,346,264,1626,3316,127,395,88,345,146,160,,707,3933,307,391,168,319,200,104,,919
0500000US05097,"Montgomery County, Arkansas",8993,424,923,349,589,353,421,2393,4440,265,441,173,335,175,187,,1148,4553,159,482,176,254,178,234,,1245
0500000US05099,"Nevada County, Arkansas",8440,504,1085,325,574,529,373,1680,4425,440,582,242,381,199,159,,760,4015,64,503,83,193,330,214,,920
0500000US05101,"Newton County, Arkansas",7848,343,901,306,571,369,358,1929,3932,179,491,157,242,190,196,,916,3916,164,410,149,329,179,162,,1013
0500000US05103,"Ouachita County, Arkansas",24106,1452,3107,892,1939,1233,1267,4602,11327,681,1569,570,1017,521,551,,1966,12779,771,1538,322,922,712,716,,2636
0500000US05105,"Perry County, Arkansas",10322,553,1314,486,745,583,554,1957,5184,270,696,255,401,341,292,,901,5138,283,618,231,344,242,262,,1056
0500000US05107,"Phillips County, Arkansas",19034,1396,2717,843,1739,1154,873,3346,9006,833,1435,385,762,565,436,,1455,10028,563,1282,458,977,589,437,,1891
0500000US05109,"Pike County, Arkansas",10808,621,1319,409,883,628,545,2177,5346,302,677,191,479,318,303,,985,5462,319,642,218,404,310,242,,1192
0500000US05111,"Poinsett County, Arkansas",24054,1539,3191,1006,1997,1644,1302,4198,11734,804,1602,541,1000,821,635,,1791,12320,735,1589,465,997,823,667,,2407
0500000US05113,"Polk County, Arkansas",20163,1220,2570,911,1360,1211,1032,4471,9828,637,1214,471,694,628,485,,2050,10335,583,1356,440,666,583,547,,2421
0500000US05115,"Pope County, Arkansas",63644,3998,8287,2294,8706,4562,3973,9589,31317,1998,4302,959,4233,2348,1974,,4216,32327,2000,3985,1335,4473,2214,1999,,5373
0500000US05117,"Prairie County, Arkansas",8244,452,932,297,591,423,429,1890,4120,258,506,174,303,222,213,,896,4124,194,426,123,288,201,216,,994
0500000US05119,"Pulaski County, Arkansas",393463,26674,50831,14771,35043,30272,28514,56988,188496,13620,25990,7459,17946,14621,13685,,24194,204967,13054,24841,7312,17097,15651,14829,,32794
0500000US05121,"Randolph County, Arkansas",17603,1031,2232,762,1310,1145,1058,3482,8784,558,1132,402,704,579,572,,1542,8819,473,1100,360,606,566,486,,1940
0500000US05123,"St. Francis County, Arkansas",26294,1638,3131,1004,2181,1861,1721,3984,14441,784,1615,503,1189,1157,1055,,1825,11853,854,1516,501,992,704,666,,2159
0500000US05125,"Saline County, Arkansas",118009,6966,15992,4948,8695,7272,7776,20250,58030,3525,8207,2571,4478,3501,3774,,9358,59979,3441,7785,2377,4217,3771,4002,,10892
0500000US05127,"Scott County, Arkansas",10442,793,1502,411,795,555,538,2077,5332,461,749,254,437,283,288,,982,5110,332,753,157,358,272,250,,1095
0500000US05129,"Searcy County, Arkansas",7923,375,928,291,515,474,367,1961,3981,187,489,157,268,208,185,,957,3942,188,439,134,247,266,182,,1004
0500000US05131,"Sebastian County, Arkansas",127461,8377,17242,5260,12051,8565,7914,19388,62274,4193,8741,2688,5970,4346,4016,,8388,65187,4184,8501,2572,6081,4219,3898,,11000
0500000US05133,"Sevier County, Arkansas",17193,1358,2784,796,1554,1140,983,2424,8607,718,1361,401,785,589,559,,1109,8586,640,1423,395,769,551,424,,1315
0500000US05135,"Sharp County, Arkansas",17043,826,2118,679,1086,798,749,4379,8335,427,1025,386,567,387,365,,2043,8708,399,1093,293,519,411,384,,2336
0500000US05137,"Stone County, Arkansas",12446,575,1371,528,817,564,511,3283,6209,311,725,273,446,273,250,,1528,6237,264,646,255,371,291,261,,1755
0500000US05139,"Union County, Arkansas",39732,2617,5369,1574,3093,2318,2489,6727,19332,1286,2789,820,1577,1134,1227,,2961,20400,1331,2580,754,1516,1184,1262,,3766
0500000US05141,"Van Buren County, Arkansas",16684,804,1951,592,1067,774,831,4223,8284,392,1006,310,579,398,420,,1970,8400,412,945,282,488,376,411,,2253
0500000US05143,"Washington County, Arkansas",228529,16093,31526,8967,33780,18132,16643,25435,114181,8295,16081,4690,17308,9262,8476,,11135,114348,7798,15445,4277,16472,8870,8167,,14300
0500000US05145,"White County, Arkansas",78804,5051,10324,3210,9289,5104,4705,12425,38751,2709,5321,1618,4653,2421,2274,,5479,40053,2342,5003,1592,4636,2683,2431,,6946
0500000US05147,"Woodruff County, Arkansas",6660,390,840,212,496,355,182,1483,3051,116,433,45,275,146,60,,631,3609,274,407,167,221,209,122,,852
