GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_022E,S0101_C01_022E,S0101_C01_007E,S0101_C01_008E,,S0101_C01_028E,S0101_C02_001E,S0101_C02_002E,S0101_C02_020E,S0101_C02_021E,S0101_C02_022E,S0101_C02_007E,S0101_C02_008E,,S0101_C02_028E,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_022E,S0101_C03_007E,S0101_C03_008E,,S0101_C03_028E
Geography,Geographic Area Name,Total!!Estimate!!Total population,Total!!Estimate!!AGE!!Under 5 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!AGE!!25 to 29 years,Total!!Estimate!!AGE!!30 to 34 years,,Total!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,Male!!Estimate!!Total population,Male!!Estimate!!AGE!!Under 5 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Male!!Estimate!!AGE!!25 to 29 years,Male!!Estimate!!AGE!!30 to 34 years,,Male!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,Female!!Estimate!!Total population,Female!!Estimate!!AGE!!Under 5 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Female!!Estimate!!AGE!!25 to 29 years,Female!!Estimate!!AGE!!30 to 34 years,,Female!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over
0500000US30107,"Wheatland County, Montana",2109,139,302,49,194,9.2,3.9,5.9,,464,1094,81,155,30,8.7,2.2,6.1,,247,1015,58,147,20,9.7,5.7,5.7,,216
0500000US30109,"Wibaux County, Montana",1143,77,119,56,57,5,3.6,4.9,,329,552,26,41,32,5.8,2.4,5.3,,178,591,51,78,24,4.2,4.7,4.6,,151
0500000US30111,"Yellowstone County, Montana",155344,10097,20661,5748,13049,8.4,7,6.9,,23923,76301,5112,10453,2976,8.7,7,7.1,,10606,79043,4980,10197,2767,8.2,6.9,6.7,,13279
0500000US31001,"Adams County, Nebraska",31536,2050,4194,1261,3753,11.9,5.8,5.8,,5203,16007,1136,2225,688,12.3,5.8,6.3,,2241,15529,901,1957,559,11.5,5.7,5.3,,2951
0500000US31003,"Antelope County, Nebraska",6421,398,809,276,443,6.9,4.6,5.3,,1425,3217,206,409,138,7.8,5,5.5,,643,3204,195,397,138,6,4.1,5.1,,782
0500000US31005,"Arthur County, Nebraska",437,15,105,18,19,4.3,3,2.7,,90,210,8,39,4,9,4.3,1,,47,227,7,66,14,0,1.8,4.4,,43
0500000US31007,"Banner County, Nebraska",793,56,98,31,39,4.9,6.7,4.3,,128,368,20,44,12,5.4,8.4,4.9,,52,425,36,54,19,4.5,5.2,3.8,,76
0500000US31009,"Blaine County, Nebraska",580,36,75,33,45,7.8,3.6,4,,108,308,16,31,16,11.7,4.2,2.6,,57,272,20,44,17,3.3,2.9,5.5,,51
0500000US31011,"Boone County, Nebraska",5353,343,680,219,412,7.7,4.9,5.2,,1140,2693,178,339,108,7.8,5.3,5.4,,496,2660,162,338,109,7.5,4.4,5,,646
0500000US31013,"Box Butte County, Nebraska",11279,711,1692,451,880,7.8,4.6,5.8,,1782,5741,339,993,344,6.6,4.2,5.7,,769,5538,377,703,111,9.1,5,6,,1013
0500000US31015,"Boyd County, Nebraska",2006,134,247,96,64,3.2,3.9,4.8,,520,1024,66,134,46,2.9,3.7,5.9,,253,982,68,112,51,3.6,4.1,3.8,,267
0500000US31017,"Brown County, Nebraska",3022,136,384,103,109,3.6,5.4,5.2,,752,1439,63,193,50,0.9,7.8,5.6,,335,1583,71,192,52,6.1,3.3,4.9,,416
0500000US31019,"Buffalo County, Nebraska",48402,3388,6147,1742,7744,16,6.9,7,,6244,24188,1766,3169,992,15.7,7.4,7.5,,2685,24214,1598,2978,775,16.4,6.5,6.5,,3559
0500000US31021,"Burt County, Nebraska",6594,349,851,264,415,6.3,4.2,5,,1576,3241,178,444,156,6.7,4.2,4.9,,694,3353,171,406,114,5.9,4.2,5.1,,878
0500000US31023,"Butler County, Nebraska",8205,492,1075,377,591,7.2,4.1,5.1,,1674,4126,260,549,198,7.8,4.6,5.3,,751,4079,237,530,179,6.6,3.7,5,,922
0500000US31025,"Cass County, Nebraska",25463,1477,3590,1146,1859,7.3,4.5,5.5,,4074,12760,753,1850,587,7.8,4.7,5.5,,1914,12703,724,1740,572,6.8,4.3,5.4,,2160
0500000US31027,"Cedar County, Nebraska",8657,537,1229,381,632,7.3,4,4.8,,1835,4396,290,655,193,7.7,4.4,5.1,,822,4261,247,575,183,6.9,3.6,4.6,,1014
0500000US31029,"Chase County, Nebraska",4061,240,581,207,240,5.9,4.3,5.3,,849,1983,129,272,75,7.7,4,6.1,,363,2078,110,308,131,4.2,4.6,4.5,,486
0500000US31031,"Cherry County, Nebraska",5781,399,630,179,364,6.3,6.7,5.9,,1226,2844,256,310,97,6.8,7.2,6.2,,543,2937,141,320,85,5.8,6.3,5.5,,681
0500000US31033,"Cheyenne County, Nebraska",10090,676,1332,414,676,6.7,6.8,6.7,,1725,4956,317,704,203,7.5,7,6.4,,719,5134,359,621,205,5.8,6.5,7,,1001
0500000US31035,"Clay County, Nebraska",6313,391,884,259,455,7.2,4.9,5.5,,1212,3224,229,451,123,7.6,5.1,5.3,,561,3089,158,429,136,6.7,4.6,5.7,,652
0500000US31037,"Colfax County, Nebraska",10499,934,1743,451,903,8.6,6.2,7.2,,1375,5449,490,894,240,9.4,5.8,7.7,,616,5050,449,853,217,7.7,6.6,6.5,,758
0500000US31039,"Cuming County, Nebraska",9055,543,1286,380,743,8.2,4.1,5.2,,1929,4578,238,664,192,9.2,4.1,5.3,,856,4477,309,627,188,7.2,4.1,5.1,,1070
0500000US31041,"Custer County, Nebraska",10784,636,1445,442,744,6.9,4.7,5.2,,2265,5331,309,725,213,7.6,5,5.4,,1024,5453,322,725,224,6.2,4.3,4.9,,1243
0500000US31043,"Dakota County, Nebraska",20697,1739,3229,1056,2008,9.7,6.4,6.5,,2691,10072,917,1541,514,10.4,6.5,6.2,,1178,10625,818,1700,553,9.1,6.4,6.7,,1498
0500000US31045,"Dawes County, Nebraska",9082,490,854,318,1962,21.6,5.7,5.3,,1626,4476,278,385,161,22.3,5.9,4.7,,770,4606,207,470,157,20.8,5.5,5.9,,857
0500000US31047,"Dawson County, Nebraska",23924,1842,3660,1148,2034,8.5,6.7,5.9,,3517,12122,970,1818,582,8.6,7.2,5.8,,1564,11802,873,1853,555,8.4,6.1,6.1,,1959
0500000US31049,"Deuel County, Nebraska",1932,91,222,60,151,7.8,5,6.2,,485,944,49,97,36,9,4.2,6.9,,207,988,42,126,24,6.6,5.8,5.5,,277
0500000US31051,"Dixon County, Nebraska",5809,372,825,261,430,7.4,4.6,4.8,,1121,2921,199,429,137,7.7,5,4.9,,499,2888,176,396,127,7.1,4.3,4.6,,621
0500000US31053,"Dodge County, Nebraska",36679,2347,4878,1357,3374,9.2,5.5,6,,6859,17969,1276,2444,755,9.2,5.6,6.1,,2947,18710,1066,2432,599,9.2,5.4,5.8,,3910
0500000US31055,"Douglas County, Nebraska",543253,41287,77142,21730,51066,9.4,8.1,7.9,,62474,267547,21136,39329,11237,9.5,8.2,8.1,,27022,275706,20402,37772,10753,9.3,8,7.7,,35842
0500000US31057,"Dundy County, Nebraska",1823,93,239,36,129,7.1,3.1,6.6,,432,912,35,147,15,6.1,3.8,5.8,,193,911,58,91,21,8.1,2.3,7.4,,239
0500000US31059,"Fillmore County, Nebraska",5676,250,675,255,397,7,4.3,5.8,,1328,2834,133,357,116,6.9,4.6,6.1,,581,2842,114,318,142,7.1,4.1,5.4,,745
0500000US31061,"Franklin County, Nebraska",3076,145,329,120,209,6.8,4.2,4.2,,797,1541,72,173,57,6.6,4.2,4.2,,368,1535,72,155,61,6.9,4.2,4.2,,430
0500000US31063,"Frontier County, Nebraska",2599,143,286,107,320,12.3,4.2,3.6,,585,1303,78,156,61,11.7,4.2,3,,268,1296,64,130,45,12.9,4.1,4.2,,315
0500000US31065,"Furnas County, Nebraska",4850,228,655,228,320,6.6,4.5,4.4,,1135,2363,111,324,118,6.9,4.7,4.6,,501,2487,117,331,112,6.2,4.3,4.3,,637
0500000US31067,"Gage County, Nebraska",21778,1241,2722,871,1503,6.9,4.6,5.3,,4486,10807,659,1416,465,7.4,4.7,5.3,,1988,10971,592,1295,417,6.4,4.6,5.4,,2501
0500000US31069,"Garden County, Nebraska",1930,100,203,73,62,3.2,4.2,4.3,,461,927,42,122,27,3.2,4.7,3.5,,210,1003,58,81,46,3.2,3.7,5.1,,251
0500000US31071,"Garfield County, Nebraska",1968,96,230,77,154,7.8,4,5.2,,529,982,53,109,38,8.8,4,5.9,,252,986,44,122,38,6.8,4,4.5,,277
0500000US31073,"Gosper County, Nebraska",1977,103,241,83,158,8,4.4,4.5,,395,944,55,105,44,10.3,4.2,4.7,,168,1033,46,137,39,5.9,4.5,4.4,,228
0500000US31075,"Grant County, Nebraska",647,41,64,24,58,9,5.1,2.9,,177,341,20,45,11,7.9,4.7,3.5,,92,306,21,19,13,10.1,5.6,2.3,,85
0500000US31077,"Greeley County, Nebraska",2447,139,340,110,154,6.3,4.5,4.5,,582,1220,71,170,52,6.4,4.7,4.1,,277,1227,69,171,56,6.2,4.3,4.9,,306
0500000US31079,"Hall County, Nebraska",61105,4644,9349,2628,5438,8.9,6.3,6.8,,8616,30720,2365,4854,1352,9.2,6.5,7.1,,3932,30385,2248,4497,1276,8.6,6,6.5,,4710
0500000US31081,"Hamilton County, Nebraska",9118,501,1286,438,693,7.6,5,5.7,,1632,4560,260,666,237,8,4.8,5.9,,734,4558,242,620,205,7.1,5.1,5.5,,893
0500000US31083,"Harlan County, Nebraska",3465,218,426,139,177,5.1,3.8,4.9,,877,1824,131,243,69,4.4,3.5,4.5,,458,1641,85,184,69,5.9,4.1,5.4,,420
0500000US31085,"Hayes County, Nebraska",1013,38,118,38,59,5.8,6.9,7.7,,210,558,16,64,22,6.5,7.3,8.8,,120,455,23,54,17,5.1,6.4,6.4,,90
0500000US31087,"Hitchcock County, Nebraska",2866,169,355,97,166,5.8,4.1,6.1,,682,1434,87,191,49,6,4.2,6,,318,1432,83,165,49,5.6,4,6.1,,364
0500000US31089,"Holt County, Nebraska",10360,663,1399,414,673,6.5,4.1,5.2,,2176,5145,350,710,221,6.7,4.3,5.6,,962,5215,313,694,193,6.3,4,4.9,,1215
0500000US31091,"Hooker County, Nebraska",669,15,63,22,28,4.2,4.2,5.7,,250,316,10,23,9,1.6,4.4,6.3,,128,353,5,40,13,6.5,4,5.1,,122
0500000US31093,"Howard County, Nebraska",6365,369,891,248,401,6.3,4.5,5.4,,1318,3232,187,478,133,6.6,4.6,5.6,,601,3133,182,414,116,6,4.5,5.3,,721
0500000US31095,"Jefferson County, Nebraska",7354,412,912,272,485,6.6,4.9,5,,1706,3580,190,462,140,6.7,4.9,5.3,,730,3774,223,449,132,6.4,4.9,4.7,,974
0500000US31097,"Johnson County, Nebraska",5167,253,543,191,444,8.6,5.1,7.7,,899,3085,142,275,96,10.4,6.1,9.6,,413,2082,108,266,96,5.9,3.5,4.8,,485
0500000US31099,"Kearney County, Nebraska",6548,380,949,262,445,6.8,4.9,5.9,,1218,3228,200,481,139,7,4.4,6.8,,533,3320,179,471,120,6.7,5.3,5.1,,684
0500000US31101,"Keith County, Nebraska",8103,373,1013,300,502,6.2,4.5,5,,1929,4090,209,499,164,6.6,4.6,4.9,,924,4013,165,510,132,5.8,4.4,5.2,,1007
0500000US31103,"Keya Paha County, Nebraska",736,33,75,40,39,5.3,6.1,2.9,,182,387,17,24,24,7.2,8.8,3.1,,86,349,16,51,16,3.2,3.2,2.6,,96
0500000US31105,"Kimball County, Nebraska",3713,245,446,160,193,5.2,4.8,5,,954,1869,121,191,86,8,3.5,4.5,,439,1844,124,254,72,2.4,6,5.5,,514
0500000US31107,"Knox County, Nebraska",8551,547,1163,385,539,6.3,3.6,4.5,,2027,4175,263,568,192,6.8,3.7,5.1,,881,4376,280,591,193,5.8,3.5,3.8,,1142
0500000US31109,"Lancaster County, Nebraska",301707,20214,38920,10560,45859,15.2,7.2,7.3,,36808,151180,10431,19805,5291,15.3,7.7,7.5,,16176,150527,9935,19117,5118,15.1,6.6,7,,20622
0500000US31111,"Lincoln County, Nebraska",35777,2218,5009,1467,2755,7.7,5.5,6.2,,6154,17588,1126,2533,704,8.3,5.4,6.4,,2726,18189,1073,2492,764,7.2,5.6,6,,3420
0500000US31113,"Logan County, Nebraska",830,58,131,31,61,7.3,4.7,3.4,,163,417,27,75,15,7,4.8,4.3,,71,413,31,56,16,7.7,4.6,2.4,,92
0500000US31115,"Loup County, Nebraska",542,36,50,19,35,6.5,5.2,4.2,,133,258,12,19,10,5.8,8.1,3.9,,65,284,24,31,9,7,2.5,4.6,,68
0500000US31117,"McPherson County, Nebraska",425,31,50,12,10,2.4,6.8,4.5,,81,219,19,26,12,2.7,7.3,5,,38,206,12,24,0,1.9,6.3,3.9,,43
0500000US31119,"Madison County, Nebraska",35125,2564,4847,1405,3548,10.1,6.3,6.4,,5409,17405,1253,2472,714,10.6,6.4,6.8,,2367,17720,1311,2357,709,9.6,6.1,6,,3048
0500000US31121,"Merrick County, Nebraska",7793,460,1005,312,577,7.4,4.6,5.2,,1527,3854,231,524,143,7.9,4.7,5.3,,667,3939,228,484,165,6.9,4.5,5.1,,859
0500000US31123,"Morrill County, Nebraska",4843,257,726,189,329,6.8,4.8,6.1,,891,2428,112,364,102,6.9,5.8,5,,430,2415,147,362,87,6.7,3.8,7.2,,459
0500000US31125,"Nance County, Nebraska",3607,195,465,159,242,6.7,4.4,5,,739,1781,109,242,77,6.7,4.9,5.4,,315,1826,88,221,80,6.7,3.9,4.6,,425
0500000US31127,"Nemaha County, Nebraska",7101,391,852,241,1015,14.3,6.3,5.6,,1285,3491,206,412,101,15,7.4,5.8,,573,3610,184,437,141,13.7,5.2,5.5,,715
0500000US31129,"Nuckolls County, Nebraska",4352,218,514,148,274,6.3,3.8,5.4,,1140,2150,105,258,77,7,3.9,5.4,,518,2202,112,253,70,5.7,3.7,5.4,,621
0500000US31131,"Otoe County, Nebraska",15890,1033,2113,651,1255,7.9,5.2,5.4,,3099,7809,531,1085,336,8.2,6,5.6,,1335,8081,493,1018,315,7.7,4.5,5.2,,1754
0500000US31133,"Pawnee County, Nebraska",2695,135,321,105,186,6.9,3.5,5,,706,1339,71,167,51,8,3.7,4.3,,319,1356,65,153,56,5.8,3.2,5.6,,386
0500000US31135,"Perkins County, Nebraska",2911,178,390,114,166,5.7,5.3,5.8,,632,1468,87,228,63,6.1,4.4,6.7,,282,1443,89,162,51,5.4,6.2,4.9,,349
0500000US31137,"Phelps County, Nebraska",9236,591,1275,388,665,7.2,5.3,5.9,,1829,4632,324,690,204,7.8,5.2,6.6,,774,4604,272,589,184,6.7,5.5,5.3,,1054
0500000US31139,"Pierce County, Nebraska",7179,438,1019,316,524,7.3,4.6,5.8,,1328,3614,220,528,166,7.7,4.8,6,,607,3565,217,492,153,6.9,4.4,5.5,,724
0500000US31141,"Platte County, Nebraska",32703,2387,4742,1406,2878,8.8,5.7,6.1,,5134,16488,1220,2473,758,8.8,6.3,6.2,,2325,16215,1184,2286,649,8.7,5.1,6.1,,2821
0500000US31143,"Polk County, Nebraska",5242,241,734,236,372,7.1,3.7,5,,1069,2584,119,354,129,7,3.8,5.5,,488,2658,125,383,109,7.1,3.5,4.6,,579
0500000US31145,"Red Willow County, Nebraska",10884,631,1458,435,1056,9.7,4.9,5.7,,2046,5533,321,764,338,10.3,5.1,6.5,,924,5351,310,701,96,9.1,4.7,4.9,,1118
0500000US31147,"Richardson County, Nebraska",8149,424,1002,293,505,6.2,5.3,4.6,,1891,4026,209,527,153,6.2,4.3,5,,837,4123,210,474,136,6.2,6.3,4.2,,1051
0500000US31149,"Rock County, Nebraska",1407,46,149,31,134,9.5,4.1,3.5,,364,688,25,77,18,9.9,5.7,2.9,,150,719,22,72,13,9,2.6,4,,214
0500000US31151,"Saline County, Nebraska",14356,947,1995,502,2139,14.9,3.9,5.6,,2067,7231,448,991,239,16,4.2,5.2,,926,7125,499,1005,264,13.8,3.5,6.1,,1140
0500000US31153,"Sarpy County, Nebraska",172460,13452,27594,7416,15004,8.7,7.1,7.7,,17591,86211,6897,14225,3966,9.1,7.4,7.6,,7845,86249,6469,13455,3536,8.3,6.8,7.8,,9746
0500000US31155,"Saunders County, Nebraska",20946,1361,2974,901,1508,7.2,4.7,5.8,,3603,10530,653,1580,453,7.7,4.5,5.9,,1695,10416,719,1406,448,6.7,4.9,5.8,,1896
0500000US31157,"Scotts Bluff County, Nebraska",36599,2416,5234,1427,3074,8.4,5.8,6.2,,6515,17667,1237,2562,724,8.9,5.7,6.3,,2809,18932,1193,2650,682,7.9,5.8,6,,3711
0500000US31159,"Seward County, Nebraska",17113,1061,2276,685,2225,13,5.1,5.4,,2875,8696,530,1174,348,14.3,5.5,5.5,,1313,8417,530,1103,337,11.7,4.7,5.3,,1557
0500000US31161,"Sheridan County, Nebraska",5259,242,710,268,316,6,3.7,6,,1288,2586,137,359,124,6.9,3.6,6.3,,582,2673,104,347,142,5.2,3.7,5.8,,706
0500000US31163,"Sherman County, Nebraska",3090,155,405,108,179,5.8,3.5,4.2,,806,1522,90,193,53,6.3,3.4,4.3,,355,1568,63,212,56,5.2,3.6,4.1,,452
0500000US31165,"Sioux County, Nebraska",1274,84,147,31,116,9.1,4.1,6.7,,289,636,48,89,21,5.5,4.1,4.4,,152,638,36,57,9,12.7,4.1,8.9,,137
0500000US31167,"Stanton County, Nebraska",6022,385,927,265,428,7.1,5.2,6,,915,3022,190,493,124,7.4,4.9,6,,429,3000,195,432,138,6.7,5.4,6,,486
0500000US31169,"Thayer County, Nebraska",5163,294,604,191,330,6.4,3.8,4.5,,1311,2558,161,304,97,7.1,4,4.5,,573,2605,133,300,96,5.8,3.5,4.5,,737
0500000US31171,"Thomas County, Nebraska",675,27,97,34,50,7.4,3.9,6.8,,129,357,18,62,16,8.1,4.8,7.3,,55,318,9,35,18,6.6,2.8,6.3,,74
0500000US31173,"Thurston County, Nebraska",6989,671,1440,377,699,10,5.9,5.6,,846,3457,315,767,197,10,6.2,5.9,,366,3532,357,675,180,10,5.6,5.4,,480
0500000US31175,"Valley County, Nebraska",4240,271,509,161,271,6.4,4.8,5.9,,1022,2128,149,270,77,6.3,4,7,,475,2112,122,239,84,6.5,5.5,4.9,,547
0500000US31177,"Washington County, Nebraska",20338,1159,2868,895,1769,8.7,4.4,6.1,,3254,10064,594,1479,443,9,4.8,5.9,,1489,10274,565,1377,452,8.4,3.9,6.2,,1757
0500000US31179,"Wayne County, Nebraska",9414,490,1007,320,2335,24.8,4.8,5.7,,1290,4813,255,534,178,26.2,5,5.9,,587,4601,235,479,143,23.3,4.7,5.4,,699
0500000US31181,"Webster County, Nebraska",3665,191,469,165,257,7,4.1,4.5,,858,1784,103,194,78,8,4.9,5.5,,373,1881,87,277,87,6,3.3,3.6,,485
0500000US31183,"Wheeler County, Nebraska",805,31,68,47,43,5.3,4.8,2,,190,411,24,40,19,4.4,5.1,1.7,,83,394,7,28,28,6.3,4.6,2.3,,107
0500000US31185,"York County, Nebraska",13842,872,1730,554,1301,9.4,6.1,6,,2602,6799,462,891,326,10.7,5.9,5.9,,1122,7043,401,831,232,8.2,6.2,6.2,,1486
0500000US32001,"Churchill County, Nevada",24148,1690,2946,990,2173,9,6.3,6.8,,4226,12285,921,1486,553,9.5,6.2,7.5,,2027,11863,759,1471,427,8.6,6.5,6.1,,2195
0500000US32003,"Clark County, Nevada",2070153,134560,277401,80736,184244,8.9,7.4,7.4,,275330,1035722,69393,140858,41429,9.1,7.5,7.5,,128430,1034431,66204,135510,40343,8.7,7.3,7.3,,145855
0500000US32005,"Douglas County, Nevada",47426,1944,5075,1660,3035,6.4,4.5,4.9,,11619,23909,956,2654,956,6.8,4.6,4.9,,5810,23517,988,2399,682,6,4.4,4.8,,5832
0500000US32007,"Elko County, Nevada",52029,3746,8273,2497,4891,9.4,7.6,6.9,,4787,27082,1977,4225,1273,9.8,7.8,7,,2410,24947,1771,4066,1222,9,7.4,6.9,,2395
0500000US32009,"Esmeralda County, Nevada",1069,32,157,24,72,6.7,8.4,5.3,,283,500,13,50,23,5.2,12.2,4.2,,126,569,19,107,0,8.1,5.1,6.3,,157
0500000US32011,"Eureka County, Nevada",1730,73,242,35,61,3.5,3.4,7.2,,270,845,28,83,15,2.4,2.8,11.8,,138,885,45,159,20,4.6,3.8,2.8,,132
0500000US32013,"Humboldt County, Nevada",17091,1316,2735,752,1504,8.8,6.4,6.5,,1795,8899,667,1353,374,8.7,6.8,6.8,,943,8192,647,1384,369,8.9,5.8,6.2,,860
0500000US32015,"Lander County, Nevada",5907,425,1057,207,467,7.9,6.7,4.7,,744,3255,264,654,133,8.9,4.3,5.7,,374,2652,162,403,72,6.7,9.6,3.4,,366
0500000US32017,"Lincoln County, Nevada",5155,289,474,294,567,11,6.9,5.9,,959,2821,93,268,135,11.2,8.9,6.2,,536,2334,194,205,161,10.6,4.6,5.5,,420
0500000US32019,"Lyon County, Nevada",51897,2906,6591,2180,3633,7,5.3,5.8,,10276,26220,1547,3304,1101,7.1,5.4,5.8,,5139,25677,1361,3312,1053,6.9,5.2,5.7,,5161
0500000US32021,"Mineral County, Nevada",4519,226,429,172,321,7.1,4.6,7.3,,1116,2276,134,184,100,7.5,5.7,4.8,,530,2243,92,247,72,6.8,3.5,9.8,,588
0500000US32023,"Nye County, Nevada",43198,1858,4363,1426,2765,6.4,4.7,4.4,,11750,21547,840,2112,754,7.1,5.1,4.4,,5861,21651,996,2252,671,5.8,4.2,4.5,,5911
0500000US32027,"Pershing County, Nevada",6690,288,662,214,515,7.7,7.4,10.1,,990,4364,148,332,131,8.4,8.1,12.2,,541,2326,142,328,84,6.3,6.1,6.3,,449
0500000US32029,"Storey County, Nevada",3941,95,296,146,189,4.8,2.2,2.9,,1131,1887,53,94,60,4.9,2.8,4,,540,2054,41,199,84,4.8,1.6,1.9,,592
0500000US32031,"Washoe County, Nevada",439914,26835,54989,16717,42232,9.6,7.6,6.7,,64227,221166,13712,28530,8625,9.6,7.8,6.8,,30521,218748,13125,26687,8094,9.6,7.4,6.6,,33687
0500000US32033,"White Pine County, Nevada",9893,554,1187,356,831,8.4,7.3,7.4,,1484,5759,351,593,184,9.3,8.2,8.7,,760,4134,198,595,174,7.1,6.1,5.7,,723
0500000US32510,"Carson City, Nevada",54412,2775,6475,1959,4625,8.5,6,5.8,,10393,27785,1417,3362,945,8.7,6.6,6.3,,4668,26627,1358,3115,1038,8.2,5.4,5.4,,5725
0500000US33001,"Belknap County, New Hampshire",60392,2718,6704,2174,4469,7.4,5,5.3,,11837,29571,1390,3460,1094,7.6,5.2,5,,5530,30821,1325,3267,1079,7.3,4.8,5.5,,6287
0500000US33003,"Carroll County, New Hampshire",47416,1849,4457,1660,3035,6.4,4.1,4.3,,11475,23653,922,2342,922,6.9,4.2,4.5,,5558,23763,927,2115,760,6,4,4.2,,5917
0500000US33005,"Cheshire County, New Hampshire",76320,3587,8014,2519,9693,12.7,6,5.4,,13127,37271,1789,4063,1304,12.7,6.2,5.5,,6001,39049,1796,3944,1250,12.7,5.9,5.3,,7146
0500000US33007,"Coos County, New Hampshire",32219,1257,2964,1128,2191,6.8,5.5,5.4,,6927,17090,632,1504,615,7.4,6.3,6.2,,3281,15129,635,1452,499,6,4.5,4.5,,3646
0500000US33009,"Grafton County, New Hampshire",89164,3834,8560,2853,12037,13.5,6.3,5.4,,16050,43911,1932,4303,1449,14.2,6.6,5.4,,7465,45253,1855,4299,1358,12.9,6.1,5.4,,8598
0500000US33011,"Hillsborough County, New Hampshire",404948,22272,49404,16198,36040,8.9,6.5,6.3,,56288,200979,11456,25122,8441,9.2,6.7,6.4,,24921,203969,10810,24272,7955,8.5,6.3,6.2,,31411
0500000US33013,"Merrimack County, New Hampshire",147715,7090,16692,5761,14328,9.7,5.6,5.7,,23782,72732,3564,8510,2982,10,5.9,5.9,,10473,74983,3524,8248,2774,9.4,5.3,5.4,,13272
0500000US33015,"Rockingham County, New Hampshire",300365,13817,35743,12315,23128,7.7,5.7,5.4,,45655,148646,7135,18135,6392,8.3,5.9,5.5,,20662,151719,6827,17599,6069,7.1,5.5,5.3,,25034
0500000US33017,"Strafford County, New Hampshire",125913,6422,13850,4281,20272,16.1,6.3,6,,17124,61524,3384,6952,2215,15.4,6.8,6,,7629,64389,3026,6825,2060,16.8,5.8,5.9,,9530
0500000US33019,"Sullivan County, New Hampshire",43051,2023,4908,1593,3100,7.2,5.1,5.4,,8051,21130,993,2430,824,7.6,5.2,5.5,,3677,21921,1030,2477,767,6.9,5.1,5.2,,4362
0500000US34001,"Atlantic County, New Jersey",274026,16168,33705,10961,26032,9.5,6.1,5.8,,43570,132741,8230,17256,5575,9.9,6.3,5.8,,18982,141285,7912,16389,5228,9.1,5.9,5.7,,24442
0500000US34003,"Bergen County, New Jersey",930310,49306,115358,38143,74425,8,5.6,6.1,,148850,450329,25218,58993,19364,8.5,5.8,6.2,,63496,479981,23999,56158,18239,7.6,5.4,6.1,,85437
0500000US34005,"Burlington County, New Jersey",450236,23412,55829,18460,39621,8.8,6.1,6,,69787,221808,11978,28391,9316,10,6.6,6.1,,29944,228428,11650,27640,8909,7.7,5.7,5.9,,39975
0500000US34007,"Camden County, New Jersey",511145,31691,66449,20957,44981,8.8,6.9,6.8,,72583,247229,16317,33870,10631,9.3,7.2,6.9,,30656,263916,15571,32198,10293,8.3,6.6,6.7,,42227
0500000US34009,"Cape May County, New Jersey",95404,4579,9350,3244,8014,8.4,5.3,4.6,,22802,46594,2283,4799,1584,9.7,5.7,4.8,,10111,48810,2245,4588,1611,7.2,4.9,4.3,,12642
0500000US34011,"Cumberland County, New Jersey",155744,10435,20558,5918,13861,8.9,7.4,7.4,,21493,79905,5194,10547,2956,9.2,8.1,8.4,,9269,75839,5233,10087,2958,8.6,6.5,6.4,,12286
0500000US34013,"Essex County, New Jersey",792586,53103,106207,31703,74503,9.4,6.8,6.9,,98281,380718,27031,54062,15990,10,7,6.9,,39975,411868,25948,52307,15651,8.9,6.6,6.9,,58485
0500000US34015,"Gloucester County, New Jersey",291286,16312,38158,12525,26798,9.2,6.1,5.9,,41071,141585,8212,19539,6513,9.7,6.4,5.9,,17698,149701,7934,18713,6138,8.6,5.8,6,,23353
0500000US34017,"Hudson County, New Jersey",668526,46797,70195,20056,60167,9,10.5,10.6,,71532,332210,23919,35879,10631,9.5,10.7,11,,29567,336316,22869,34641,9753,8.5,10.2,10.2,,42376
0500000US34019,"Hunterdon County, New Jersey",125708,5028,15462,6034,10937,8.7,4.2,4.2,,19736,62725,2634,7841,3199,10.5,4.4,4.2,,8970,62983,2393,7558,2834,6.9,4,4.3,,10707
0500000US34021,"Mercer County, New Jersey",371101,21153,44903,14473,42677,11.5,6.3,6.3,,50841,181642,10717,23069,7266,11.7,6.8,6.6,,21434,189459,10420,21977,7199,11.2,5.9,6.1,,29556
