GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_022E,S0101_C01_022E,S0101_C01_007E,S0101_C01_007E,S0101_C01_008E,S0101_C01_008E,,S0101_C01_028E,S0101_C02_001E,S0101_C02_002E,S0101_C02_020E,S0101_C02_021E,S0101_C02_022E,S0101_C02_022E,S0101_C02_007E,S0101_C02_007E,S0101_C02_008E,S0101_C02_008E,,S0101_C02_028E,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_022E,S0101_C03_022E,S0101_C03_007E,S0101_C03_007E,S0101_C03_008E,S0101_C03_008E,,S0101_C03_028E
Geography,Geographic Area Name,Total!!Estimate!!Total population,Total!!Estimate!!AGE!!Under 5 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!AGE!!25 to 29 years,Total!!Estimate!!AGE!!25 to 29 years,Total!!Estimate!!AGE!!30 to 34 years,Total!!Estimate!!AGE!!30 to 34 years,,Total!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,Male!!Estimate!!Total population,Male!!Estimate!!AGE!!Under 5 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Male!!Estimate!!AGE!!25 to 29 years,Male!!Estimate!!AGE!!25 to 29 years,Male!!Estimate!!AGE!!30 to 34 years,Male!!Estimate!!AGE!!30 to 34 years,,Male!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,Female!!Estimate!!Total population,Female!!Estimate!!AGE!!Under 5 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Female!!Estimate!!AGE!!25 to 29 years,Female!!Estimate!!AGE!!25 to 29 years,Female!!Estimate!!AGE!!30 to 34 years,Female!!Estimate!!AGE!!30 to 34 years,,Female!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over
0500000US39069,"Henry County, Ohio",28015,1737,3838,1205,2185,7.8,1513,5.4,1625,5.8,,4763,13815,870,1948,635,1133,8.2,760,5.5,829,6,,2072,14200,866,1889,568,1051,7.4,753,5.3,795,5.6,,2698
0500000US39071,"Highland County, Ohio",43170,2720,5957,1899,3367,7.8,2374,5.5,2590,6,,7123,21308,1364,3154,980,1726,8.1,1193,5.6,1278,6,,3196,21862,1334,2820,896,1662,7.6,1159,5.3,1312,6,,3957
0500000US39073,"Hocking County, Ohio",28914,1590,3817,1330,2140,7.4,1446,5,1561,5.4,,4886,14521,799,1989,726,1089,7.5,726,5,755,5.2,,2323,14393,806,1842,590,1051,7.3,720,5,820,5.7,,2548
0500000US39075,"Holmes County, Ohio",43436,3996,8036,2389,4387,10.1,2693,6.2,2432,5.6,,5299,21746,2088,4067,1240,2283,10.5,1370,6.3,1218,5.6,,2392,21690,1909,3948,1128,2104,9.7,1345,6.2,1215,5.6,,2906
0500000US39077,"Huron County, Ohio",58937,3772,8369,2652,4774,8.1,3418,5.8,3536,6,,8782,29086,1891,4305,1367,2501,8.6,1658,5.7,1803,6.2,,3898,29851,1881,4060,1284,2269,7.6,1731,5.8,1731,5.8,,4866
0500000US39079,"Jackson County, Ohio",32854,2070,4435,1413,2694,8.2,2004,6.1,2004,6.1,,5027,16082,1110,2284,740,1335,8.3,1045,6.5,981,6.1,,2123,16772,973,2147,688,1359,8.1,956,5.7,1040,6.2,,2885
0500000US39081,"Jefferson County, Ohio",68053,3267,7554,2518,6669,9.8,3471,5.1,3471,5.1,,12998,32976,1748,3825,1319,3199,9.7,1715,5.2,1781,5.4,,5606,35077,1543,3753,1193,3473,9.9,1719,4.9,1719,4.9,,7401
0500000US39083,"Knox County, Ohio",61004,3782,7992,2501,7259,11.9,3294,5.4,3294,5.4,,9639,29869,1912,4062,1314,3554,11.9,1553,5.2,1673,5.6,,4301,31135,1868,3923,1214,3674,11.8,1744,5.6,1650,5.3,,5355
0500000US39085,"Lake County, Ohio",229437,11701,27991,9177,17667,7.7,12848,5.6,13307,5.8,,39922,112045,6162,14230,4594,9076,8.1,6611,5.9,6723,6,,17031,117392,5635,13735,4461,8570,7.3,6222,5.3,6574,5.6,,22891
0500000US39087,"Lawrence County, Ohio",61827,3524,7976,2597,4884,7.9,3400,5.5,3833,6.2,,10511,30202,1812,4107,1419,2567,8.5,1691,5.6,1812,6,,4591,31625,1739,3890,1170,2277,7.2,1739,5.5,1992,6.3,,5946
0500000US39089,"Licking County, Ohio",168693,10290,22774,7254,15182,9,9278,5.5,10122,6,,24629,82562,5284,11724,3715,7678,9.3,4458,5.4,4954,6,,10898,86131,4996,11111,3531,7493,8.7,4737,5.5,5168,6,,13781
0500000US39091,"Logan County, Ohio",45484,2820,6231,2047,3457,7.6,2411,5.3,2638,5.8,,7323,22402,1411,3181,1098,1747,7.8,1143,5.1,1322,5.9,,3248,23082,1408,3070,923,1708,7.4,1246,5.4,1316,5.7,,4086
0500000US39093,"Lorain County, Ohio",303152,17280,39713,12732,26677,8.8,16067,5.3,17280,5.7,,47898,149303,8958,20455,6569,13736,9.2,8212,5.5,8510,5.7,,20902,153849,8462,19231,6308,12769,8.3,7846,5.1,8616,5.6,,27077
